Date,Now,Open,High,Low,Volume
20080619,1032.5,1029,1034,1023.05,0.0076
20080620,1030.75,1026,1032.75,1022.05,-0.0017
20080623,1024,1028,1040.75,1024,-0.0065
20080624,1029,1039.25,1039.25,1026.15,0.0049
20080625,1034.75,1033.5,1038.35,1031.5,0.0056
20080626,1042.75,1038,1042.75,1033.55,0.0077
20080627,1043.25,1043.65,1048.25,1036.15,0.0005
20080630,1051,1043.75,1051,1040.45,0.0074
20080701,1049,1046,1053,1044.05,-0.0019
20080702,1037,1052.95,1057.15,1035.5,-0.0114
20080703,1045,1038.2,1047.75,1030.3,0.0077
20080704,1048.85,1047.25,1050.65,1040.45,0.0037
20080707,1039.5,1040.15,1044.75,1036.45,-0.0089
20080708,1026.25,1042.75,1042.75,1023.75,-0.0127
20080709,1004.8,1025.7,1029.45,995.35,-0.0209
20080710,1002.88,998.33,1003.08,995.38,-0.0019
20080711,1002.4,999.65,1004.45,999.6,-0.0005
20080714,1004.53,1002.83,1006.33,1001.28,0.0021
20080715,1008.08,1005.67,1008.47,1005.28,0.0035
20080716,1006.75,1008.25,1009.75,1005.05,-0.0013
20080717,1008.5,1006.15,1013.15,1006.15,0.0017
20080718,1013.25,1012.75,1016.25,1008.45,0.0047
20080721,1019,1014.15,1019,1013.25,0.0057
20080722,1017.65,1018.4,1020.05,1011.65,-0.0013
20080723,1009.25,1017.5,1017.5,1009.25,-0.0083
20080724,1010,1011.75,1011.75,1005.75,0.0007
20080725,1007.5,1007,1010.5,1006.15,-0.0025
20080728,1006.25,1005.4,1007.75,1005.4,-0.0012
20080729,1004.25,1007.75,1011.55,1004.25,-0.002
20080730,1014.5,1006.15,1015.25,1005.05,0.0102
20080731,1012.25,1009.25,1017.15,1007.15,-0.0022
20080801,1016,1012.25,1016.5,1009.25,0.0037
20080804,1017.5,1012.15,1018.65,1012.15,0.0015
20080805,1014,1016.75,1019.15,1014,-0.0034
20080806,1015.8,1015.2,1017.6,1013.1,0.0018
20080807,1016.5,1018.3,1018.3,1012.9,0.0007
20080808,1029.25,1017.15,1030,1017.05,0.0125
20080811,1029.25,1030.5,1037.65,1026.15,0
20080812,1033.75,1031.45,1035.05,1028.15,0.0044
20080813,1039.75,1034.65,1040,1034.15,0.0058
20080814,1040,1038.5,1040.3,1036.8,0.0002
20080815,1039.5,1039.25,1039.5,1038.25,-0.0005
20080818,1038.5,1040.65,1047.15,1038.5,-0.001
20080819,1053.25,1043.15,1053.25,1043.15,0.0142
20080820,1043.75,1049.25,1053.5,1043.15,-0.009
20080821,1049.75,1048.25,1055.15,1046.65,0.0057
20080822,1063.5,1053.15,1065.75,1048.05,0.0131
20080825,1075.75,1062.05,1078.95,1062.05,0.0115
20080826,1086.5,1078.75,1091.05,1078.75,0.01
20080827,1084.5,1089.5,1092.6,1079.4,-0.0018
20080828,1085,1080.65,1085,1077.05,0.0005
20080829,1089.25,1081.95,1089.65,1080.05,0.0039
20080901,1116,1085.15,1123.85,1085.15,0.0246
20080902,1131.5,1116.15,1134.15,1108.55,0.0139
20080903,1148.55,1132.45,1159.35,1130.55,0.0151
20080904,1130.75,1136.05,1148.15,1124.25,-0.0155
20080905,1117.95,1129.15,1143.35,1110.45,-0.0113
20080908,1081.1,1120.7,1120.8,1076.7,-0.033
20080909,1095,1081,1110.25,1081,0.0129
20080910,1091.5,1090.25,1098,1082.15,-0.0032
20080911,1106.25,1095.75,1113.75,1088.05,0.0135
20080912,1106.75,1109.25,1115.85,1095.15,0.0005
20080915,1111.5,1106.5,1111.5,1105.5,0.0043
20080916,1159.5,1123.1,1167,1123.1,0.0432
20080917,1116.25,1153.85,1153.85,1111.75,-0.0373
20080918,1154,1147.5,1158.5,1134.4,0.0338
20080919,1139.7,1120.2,1146.2,1119.2,-0.0124
20080922,1134.75,1112.25,1145.65,1112.25,-0.0043
20080923,1148.6,1132,1159,1132,0.0122
20080924,1154.3,1150.6,1158.7,1150.6,0.005
20080925,1158.3,1151.8,1167.8,1151.8,0.0035
20080926,1161.1,1154,1165.9,1149.8,0.0024
20080929,1185.5,1165.9,1200.3,1165.9,0.021
20080930,1206.95,1201.45,1227.55,1201.45,0.0181
20081001,1187.4,1185.1,1195.9,1185.1,-0.0162
20081002,1223.75,1186.75,1226.35,1186.75,0.0306
20081003,1223.75,1226.25,1228.35,1223.75,0
20081006,1269,1226.5,1288.5,1226.5,0.037
20081007,1329.9,1262.2,1347.3,1262.2,0.048
20081008,1395,1338.4,1398.8,1330.9,0.049
20081009,1382.5,1391.1,1486,1372.9,-0.009
20081010,1307.6,1398.1,1455.1,1226.1,-0.0542
20081013,1240.45,1251.95,1277.95,1226.85,-0.0514
20081014,1206.65,1180.85,1215.45,1180.85,-0.0272
20081015,1238.8,1203.2,1257.8,1203.1,0.0266
20081016,1372.05,1283.45,1375.55,1283.45,0.1076
20081017,1334.5,1307.1,1371.1,1307.1,-0.0274
20081020,1310.5,1267.3,1321.4,1267.3,-0.018
20081021,1320.2,1318.7,1336.6,1290.5,0.0074
20081022,1362.55,1320.95,1400.95,1320.95,0.0321
20081023,1409.05,1357.45,1443.45,1357.45,0.0341
20081024,1430,1385.4,1470.4,1385.4,0.0149
20081027,1460,1402.15,1470.25,1382.15,0.021
20081028,1462.3,1464.95,1501.1,1444.2,0.0016
20081029,1388.5,1443,1443,1388.5,-0.0505
20081030,1244.55,1365.55,1372.45,1244.55,-0.1037
20081031,1282.5,1252.9,1307,1237.8,0.0305
20081103,1263,1313.9,1313.9,1254.9,-0.0152
20081104,1269.5,1251.9,1301.9,1251.9,0.0051
20081105,1268.05,1246.65,1276.65,1246.65,-0.0011
20081106,1331.8,1282.9,1331.9,1282.9,0.0503
20081107,1326.05,1366.35,1371.45,1298.35,-0.0043
20081110,1330,1325.5,1337.4,1307.3,0.003
20081111,1330,1326.5,1362.9,1318.4,0
20081112,1357.55,1348.95,1363.05,1337.95,0.0207
20081113,1391.3,1381.2,1401.2,1381.2,0.0249
20081114,1399.95,1388.65,1400.45,1372.45,0.0062
20081117,1408.5,1401.5,1430.5,1396.4,0.0061
20081118,1448.5,1401,1449,1401,0.0284
20081119,1446.85,1442.85,1454.85,1432.85,-0.0011
20081120,1497.85,1451.75,1517.65,1451.75,0.0352
20081121,1494.7,1491.3,1526.3,1489.4,-0.0021
20081124,1511.5,1473.5,1519,1473.5,0.0112
20081125,1502.3,1471.8,1503,1470.7,-0.0061
20081126,1478.25,1503.85,1512.35,1460.75,-0.016
20081127,1476.45,1471.95,1494.15,1460.95,-0.0012
20081128,1469,1470.8,1481.9,1450.9,-0.005
20081201,1440.5,1468.6,1478,1434,-0.0194
20081202,1464.5,1440.9,1484.4,1440.9,0.0167
20081203,1469.5,1445.6,1472.6,1443.6,0.0034
20081204,1484.55,1458.45,1488.55,1458.35,0.0102
20081205,1476,1482.5,1493.8,1466.4,-0.0058
20081208,1449.5,1452.4,1478.5,1441.5,-0.018
20081209,1433.55,1446.55,1455.55,1430.55,-0.011
20081210,1394,1431,1445.8,1385.9,-0.0276
20081211,1356.5,1375.9,1376,1331.6,-0.0269
20081212,1371.35,1342.25,1379.25,1337.15,0.0109
20081215,1363.5,1352.5,1371.6,1327.4,-0.0057
20081216,1349.55,1373.05,1373.15,1347.05,-0.0102
20081217,1325,1305.9,1335.9,1305.9,-0.0182
20081218,1285.5,1308.3,1310.3,1280.5,-0.0298
20081219,1287.05,1304.95,1316.95,1275.95,0.0012
20081222,1309,1291.9,1311.9,1282.8,0.0171
20081223,1337,1305.9,1354.9,1305.9,0.0214
20081224,1306.8,1327.5,1343.4,1304.3,-0.0226
20081225,1306.8,1306.8,1306.8,1306.8,0
20081226,1299.55,1280.55,1299.55,1275.45,-0.0055
20081229,1263,1271.9,1290.5,1260.9,-0.0281
20081230,1259.55,1248.05,1264.15,1247.15,-0.0027
20081231,1263,1257.4,1263,1255.4,0.0027
20090101,1263,1263,1263,1263,0
20090102,1321,1325.5,1335.4,1299.8,0.0459
20090105,1315,1329,1329,1300.8,-0.0045
20090106,1312,1319.8,1330.9,1299.9,-0.0023
20090107,1292.7,1290.3,1298.3,1282.3,-0.0147
20090108,1330,1306.65,1337.75,1306.55,0.0289
20090109,1348.5,1325,1350.5,1317.9,0.0139
20090112,1354.55,1352.95,1371.45,1345.45,0.0045
20090113,1354,1371.9,1383.9,1345.8,-0.0004
20090114,1354,1342.9,1355.7,1337.8,0
20090115,1393,1351.4,1394.3,1351.4,0.0288
20090116,1353,1374.4,1383.9,1353,-0.0287
20090119,1360.5,1353.4,1374.4,1340.3,0.0055
20090120,1370,1370.8,1387.1,1357.5,0.007
20090121,1370,1371.9,1385.4,1363.4,0
20090122,1374.3,1368.3,1379.2,1360.1,0.0031
20090123,1390.9,1375,1398.5,1375,0.0121
20090126,1390.9,1390.9,1390.9,1390.9,0
20090127,1391,1391,1391,1391,0.0001
20090128,1373,1402,1402,1373,-0.0129
20090129,1374.5,1372.5,1383.9,1360.4,0.0011
20090130,1381.5,1376.5,1388.4,1371.4,0.0051
20090202,1392.5,1387.4,1397.9,1387,0.008
20090203,1396,1398.4,1401.5,1380.5,0.0025
20090204,1378.6,1388.2,1388.2,1370,-0.0125
20090205,1375,1387,1389.9,1373.9,-0.0026
20090206,1370.2,1374.5,1388.9,1370.2,-0.0035
20090209,1378,1373.9,1387.8,1372.9,0.0057
20090210,1389,1375.9,1392.3,1375.9,0.008
20090211,1395.5,1405.3,1420.4,1388.8,0.0047
20090212,1400,1399,1411,1385.9,0.0032
20090213,1405,1402.4,1409.5,1396.4,0.0036
20090216,1427.7,1401.3,1428.2,1401.3,0.0162
20090217,1455.3,1427.6,1460.4,1422.3,0.0193
20090218,1465,1464,1481.8,1461.6,0.0067
20090219,1481.95,1469.15,1488.95,1467.25,0.0116
20090220,1520,1471.7,1520,1470.5,0.0257
20090223,1500.35,1517.85,1517.85,1478.75,-0.0129
20090224,1516.6,1493.1,1518.1,1493.1,0.0108
20090225,1516.1,1518.9,1519.1,1490.3,-0.0003
20090226,1517.3,1508.1,1524.8,1505.3,0.0008
20090227,1533.45,1513.45,1543.65,1510.65,0.0106
20090302,1570.65,1535.45,1595.45,1535.35,0.0243
20090303,1551.9,1580.5,1594.6,1545.2,-0.0119
20090304,1551.25,1558.45,1578.85,1535.65,-0.0004
20090305,1567.95,1530.55,1568.75,1530.55,0.0108
20090306,1546,1596.9,1598.9,1546,-0.014
20090309,1547,1554,1564.9,1540.8,0.0006
20090310,1502.62,1550.62,1561.53,1499.03,-0.0287
20090311,1467,1477.9,1496.9,1462.9,-0.0237
20090312,1496.7,1484.6,1504.6,1479.6,0.0202
20090313,1486,1477.8,1495.7,1469.6,-0.0071
20090316,1436,1483.75,1489.4,1433.9,-0.0336
20090317,1417.5,1427.55,1436.65,1401.55,-0.0129
20090318,1416,1406.9,1433.4,1398.9,-0.0011
20090319,1399.5,1383.4,1408.9,1380.4,-0.0117
20090320,1401.3,1398.8,1421.2,1389.7,0.0013
20090323,1387.15,1412.25,1412.25,1386.15,-0.0101
20090324,1386.65,1379.65,1391.15,1376.65,-0.0004
20090325,1357.42,1381.83,1391.23,1357.42,-0.0211
20090326,1331.55,1355.65,1366.75,1330.25,-0.0191
20090327,1345,1319.8,1353.3,1305.8,0.0101
20090330,1396.75,1353.85,1400.75,1353.85,0.0385
20090331,1374.05,1429.75,1429.75,1374.05,-0.0163
20090401,1373.5,1375.5,1398.8,1357.3,-0.0004
20090402,1330.5,1365,1368,1330.5,-0.0313
20090403,1337,1323.5,1353.4,1310.3,0.0049
20090406,1305.5,1336.5,1336.5,1305.5,-0.0236
20090407,1318.5,1315.9,1336.9,1314.5,0.01
20090408,1350.5,1325.9,1361,1325.9,0.0243
20090409,1322,1350,1356.3,1322,-0.0211
20090410,1329,1329,1334.9,1296.9,0.0053
20090413,1325,1330.9,1342.4,1319.4,-0.003
20090414,1321,1323.5,1331.4,1313.3,-0.003
20090415,1334,1320.9,1349.7,1320.9,0.0098
20090416,1332.5,1323.4,1337.4,1316.3,-0.0011
20090417,1328,1326,1334.1,1321.8,-0.0034
20090420,1331,1331.8,1348.4,1327.9,0.0023
20090421,1350.75,1359.3,1366.4,1346,0.0148
20090422,1347,1338.5,1352.4,1334.6,-0.0028
20090423,1344,1342.9,1354.9,1340.9,-0.0022
20090424,1339.2,1333,1347.4,1333,-0.0036
20090427,1339.4,1327.8,1346.5,1327.8,0.0001
20090428,1352.8,1345.9,1359.4,1340.8,0.01
20090429,1336.7,1351.4,1358.4,1336.7,-0.0119
20090430,1278,1319.9,1325.9,1278,-0.0439
20090501,1278,1278,1278,1278,0
20090504,1268.5,1282,1286.9,1265.9,-0.0074
20090505,1268.5,1268.5,1268.5,1268.5,0
20090506,1273,1260.9,1292.9,1257.9,0.0035
20090507,1258.3,1258.9,1268.5,1257.1,-0.0115
20090508,1243.12,1255.78,1265.28,1242.88,-0.0121
20090511,1233.9,1231.9,1243.25,1231.8,-0.0074
20090512,1239,1250.9,1254.7,1236.8,0.0041
20090513,1240,1233.9,1246.7,1228.5,0.0008
20090514,1262.5,1253.9,1274.4,1247.8,0.0181
20090515,1253,1258.9,1267.9,1253,-0.0075
20090518,1261.25,1260.9,1275.4,1255.4,0.0066
20090519,1245.5,1235.9,1250.4,1235.5,-0.0125
20090520,1247,1249.9,1254.9,1242.6,0.0012
20090521,1245.8,1239.2,1254.4,1239.2,-0.001
20090522,1244.8,1242.3,1251.6,1237.6,-0.0008
20090525,1245.2,1243.8,1271.7,1239.7,0.0003
20090526,1266,1242.75,1266.65,1241.55,0.0167
20090527,1265.4,1259.7,1270.3,1250.9,-0.0005
20090528,1261.6,1281.4,1288.7,1256.7,-0.003
20090529,1258.25,1264.25,1264.35,1250.25,-0.0027
20090601,1233.2,1259,1259,1229.7,-0.0199
20090602,1235,1230.7,1243.9,1225.9,0.0015
20090603,1247.05,1237.45,1247.05,1233.15,0.0098
20090604,1247.5,1241.25,1254.55,1236.05,0.0004
20090605,1252.35,1248.85,1254.85,1241.75,0.0039
20090608,1248.38,1252.12,1257.03,1243.12,-0.0032
20090609,1263.25,1262.75,1270.65,1254.65,0.0119
20090610,1259,1260.5,1263,1246.5,-0.0034
20090611,1251.55,1256.35,1260.25,1250.05,-0.0059
20090612,1252.5,1251.2,1257.2,1248.5,0.0008
20090615,1258,1250.9,1264.4,1250.8,0.0044
20090616,1256.5,1266.9,1272.8,1249.7,-0.0012
20090617,1264.7,1255.7,1272.7,1255.7,0.0065
20090618,1265,1262.4,1267.9,1257.9,0.0002
20090619,1268.95,1270.95,1274.05,1262.55,0.0031
20090622,1283.4,1272.7,1283.4,1270,0.0114
20090623,1286.35,1283.25,1296.85,1284.45,0.0023
20090624,1277.5,1278.4,1286.7,1274.5,-0.0069
20090625,1285.85,1279.15,1293.45,1276.65,0.0065
20090626,1280.6,1290.3,1293.8,1278.3,-0.0041
20090629,1282.7,1283,1293.2,1279.6,0.0016
20090630,1274.8,1280.3,1285.2,1268.8,-0.0062
20090701,1259.2,1273.2,1277.4,1259.2,-0.0122
20090702,1275.5,1267.8,1275.5,1259.7,0.0129
20090703,1265.9,1273.1,1278.4,1265,-0.0075
20090706,1271.75,1277.75,1277.75,1267.65,0.0046
20090707,1273.65,1271.95,1278.15,1269.75,0.0015
20090708,1280.35,1278.55,1285.25,1275.35,0.0053
20090709,1278.2,1275.5,1282.6,1272.4,-0.0017
20090710,1288.9,1277.2,1288.9,1270.4,0.0084
20090713,1309.5,1286.4,1316.5,1283.9,0.016
20090714,1295.7,1303.5,1306.3,1289.7,-0.0105
20090715,1272.5,1286.8,1292.7,1272.5,-0.0179
20090716,1266.5,1265.4,1270.5,1261,-0.0047
20090717,1257.5,1260.5,1265.2,1255,-0.0071
20090720,1244.5,1254.5,1259.4,1244.5,-0.0103
20090721,1252.4,1247.2,1258.9,1244.7,0.0063
20090722,1251.6,1248,1254.4,1243.5,-0.0006
20090723,1247.7,1252.7,1256.4,1246.6,-0.0031
20090724,1246,1248.2,1252.4,1241.2,-0.0014
20090727,1242.9,1245.4,1250.4,1240.4,-0.0025
20090728,1241,1241.4,1246.3,1234.3,-0.0015
20090729,1244.3,1240.4,1244.3,1236.3,0.0027
20090730,1232.5,1246.9,1246.9,1231.6,-0.0095
20090731,1222.7,1236.5,1236.5,1222.7,-0.008
20090803,1214.5,1227.5,1227.5,1213.5,-0.0067
20090804,1219.45,1217.9,1223.1,1215.8,0.0041
20090805,1226,1217.5,1226.5,1214.4,0.0054
20090806,1225.5,1219.4,1226.5,1219.4,-0.0004
20090807,1224.5,1225.5,1229,1222,-0.0008
20090810,1229.25,1224,1230.6,1219.8,0.0039
20090811,1243.2,1231.4,1243.8,1230.3,0.0113
20090812,1242.5,1247.4,1253.3,1242.1,-0.0006
20090813,1235.25,1237.05,1240.65,1230.75,-0.0058
20090814,1240,1236.5,1240,1230.4,0.0038
20090817,1259,1240.7,1259,1239.4,0.0153
20090818,1248,1260.4,1265.4,1244.5,-0.0087
20090819,1251.5,1246.3,1259.9,1243.4,0.0028
20090820,1245.5,1250,1253.4,1241.8,-0.0048
20090821,1245.7,1242,1257.2,1237.8,0.0002
20090824,1241,1237.8,1246.4,1237.8,-0.0038
20090825,1249.95,1245.45,1251.95,1238.35,0.0072
20090826,1241,1248.5,1252.7,1241,-0.0072
20090827,1247.8,1247.5,1250.6,1244.2,0.0055
20090828,1247.2,1244.3,1249.1,1241.8,-0.0005
20090831,1249.5,1245.4,1251.7,1247.9,0.0018
20090901,1247.5,1250,1251.7,1239.37,-0.0016
20090902,1244.8,1246.5,1254.2,1243.7,-0.0022
20090903,1245.5,1244.3,1249.9,1243.4,0.0006
20090904,1237,1246,1249.1,1237,-0.0068
20090907,1233.37,1236.46,1240.16,1233.37,-0.0029
20090908,1224,1232.8,1235.5,1224,-0.0076
20090909,1224,1225,1230.8,1222,0
20090910,1225,1224,1229.6,1221.8,0.0008
20090911,1221.5,1223.5,1224.9,1219.77,-0.0029
20090914,1225,1224,1228,1218.9,0.0029
20090915,1218.4,1225,1225,1216.95,-0.0054
20090916,1206,1211.3,1214.9,1206,-0.0102
20090917,1207,1206,1209.4,1204.63,0.0008
20090918,1207.5,1207,1210.9,1205.45,0.0004
20090921,1208,1207.5,1208.6,1200.9,0.0004
20090922,1197.5,1208.5,1209.4,1197.5,-0.0087
20090923,1192.5,1197.5,1201.4,1190.9,-0.0042
20090924,1191.7,1192,1199.2,1191.7,-0.0007
20090925,1186.25,1192.7,1200.2,1185.6,-0.0046
20090928,1193.5,1185.8,1197.9,1183.3,0.0061
20090929,1188.5,1193,1195.1,1185.45,-0.0042
20090930,1176.5,1189,1191.4,1174.6,-0.0101
20091001,1174.3,1176,1182.9,1165.8,-0.0019
20091002,1183.5,1174.8,1183.5,1173.8,0.0078
20091005,1166,1174.35,1177.95,1166,-0.0148
20091006,1166.3,1166,1173.9,1164.5,0.0003
20091007,1168,1166.3,1174.2,1168,0.0015
20091008,1164.5,1168.5,1172.5,1164.5,-0.003
20091009,1164.8,1163.5,1169.1,1161.4,0.0003
20091012,1167.9,1163.5,1172.9,1163.5,0.0027
20091013,1167,1166.9,1172.5,1165.3,-0.0008
20091014,1158.5,1167,1172.9,1156.03,-0.0073
20091015,1158,1158.5,1162.9,1150.3,-0.0004
20091016,1167.1,1162,1172.1,1158.8,0.0079
20091019,1168.07,1170.28,1180.28,1166.47,0.0008
20091020,1164.72,1172.07,1173.7,1164.72,-0.0029
20091021,1177.4,1160.22,1184.4,1175.2,0.0109
20091022,1189.5,1177.9,1194.4,1177.7,0.0103
20091023,1189.15,1188.15,1192.15,1176.95,-0.0003
20091026,1180.9,1186.65,1186.65,1173.1,-0.0069
20091027,1190.5,1180.4,1190.5,1179.9,0.0081
20091028,1185.65,1189.75,1196.35,1185.65,-0.0041
20091029,1185.7,1185.15,1206,1185.15,0
20091030,1186.6,1185.2,1188.5,1176.1,0.0008
20091102,1186.5,1186.65,1196.05,1180.05,-0.0001
20091103,1191.6,1185.75,1191.6,1175.5,0.0043
20091104,1173.4,1191.6,1184.7,1173.2,-0.0153
20091105,1175.8,1175.8,1182.8,1171.9,0.002
20091106,1168.1,1175,1178.5,1163.5,-0.0065
20091109,1155.1,1165.6,1168.5,1153.6,-0.0111
20091110,1158.2,1155.6,1163.3,1154.9,0.0027
20091111,1157,1158.2,1162.9,1152.3,-0.001
20091112,1161,1154.5,1161.3,1154.3,0.0035
20091113,1156.8,1160.5,1162.9,1150.85,-0.0036
20091116,1150.5,1154.3,1158.4,1150.5,-0.0054
20091117,1155.1,1152.5,1157.1,1148.5,0.004
20091118,1154,1155.1,1155.1,1150.4,-0.001
20091119,1162.5,1154.5,1162.5,1152.85,0.0074
20091120,1158.9,1162.5,1169.4,1158.45,-0.0031
20091123,1152.25,1158.65,1162.15,1151.45,-0.0057
20091124,1154.95,1152,1159.55,1150.35,0.0023
20091125,1154,1155.2,1157.9,1153.1,-0.0008
20091126,1159.35,1154.7,1162.6,1152.2,0.0046
20091127,1175,1158.35,1177.4,1158.35,0.0135
20091130,1163.4,1170,1170.9,1157.9,-0.0099
20091201,1156,1163.4,1165.9,1155,-0.0064
20091202,1153,1159,1160.3,1153,-0.0026
20091203,1150.5,1149.5,1158.2,1148.5,-0.0022
20091204,1151.5,1150,1154,1150,0.0009
20091207,1157.5,1155.9,1160,1150.9,0.0052
20091208,1156.22,1161.5,1162,1154.8,-0.0011
20091209,1160.5,1161.4,1165.2,1159,0.0037
20091210,1165.5,1162,1166.6,1158.3,0.0043
20091211,1164,1166,1168.2,1160.8,-0.0013
20091214,1160.5,1160.5,1168.2,1157.2,-0.003
20091215,1159.39,1161.89,1165.6,1159.39,-0.001
20091216,1165.3,1161.5,1172.2,1161.5,0.0051
20091217,1175.88,1163.27,1183.17,1163.27,0.0091
20091218,1174.18,1175.88,1189.57,1174.18,-0.0014
20091221,1185.65,1171.42,1185.65,1171.42,0.0098
20091222,1180.5,1186.15,1188.7,1177.95,-0.0043
20091223,1177.5,1179.5,1186.1,1177.5,-0.0025
20091224,1175.07,1178.5,1182,1175.07,-0.0021
20091225,1175.07,1175.07,1175.07,1175.07,0
20091228,1169.5,1173.57,1176.1,1166.7,-0.0047
20091229,1167,1168.5,1173.1,1165.15,-0.0021
20091230,1167.25,1167.25,1172.55,1161.55,0.0002
20091231,1166.08,1168.42,1168.42,1166.08,-0.001
20100101,1166.08,1166.08,1166.08,1166.08,0
20100104,1150,1164.07,1164.07,1149.35,-0.0138
20100105,1140.2,1151,1151,1136.3,-0.0085
20100106,1129.2,1140.2,1144.7,1129.2,-0.0096
20100107,1138.2,1129.2,1138.2,1127.8,0.008
20100108,1128.25,1135.5,1138,1128.25,-0.0087
20100111,1120.5,1124.7,1125.4,1115.4,-0.0069
20100112,1120.75,1119.7,1127.3,1117.3,0.0002
20100113,1123,1120.75,1130.6,1118.8,0.002
20100114,1123,1122.5,1123.9,1118.4,0
20100115,1123.5,1123,1125.3,1120.86,0.0004
20100118,1124.6,1120.7,1129,1120.7,0.001
20100119,1130.3,1124.6,1130.4,1121.9,0.0051
20100120,1144.3,1127.3,1144.3,1126.9,0.0124
20100121,1145,1142.5,1145,1136.75,0.0006
20100122,1154,1144,1155.9,1143.49,0.0079
20100125,1147,1151.3,1154,1146.05,-0.0061
20100126,1157.5,1147,1166.9,1142.85,0.0092
20100127,1161.3,1160.5,1167.5,1155.55,0.0033
20100128,1150.3,1161.3,1164,1148.1,-0.0095
20100129,1158.9,1152.2,1161.7,1149.5,0.0075
20100201,1166.25,1159.8,1175.2,1159.2,0.0063
20100202,1160,1166.25,1166.25,1156.35,-0.0054
20100203,1148.7,1159.6,1159.6,1144.6,-0.0097
20100204,1146.9,1148.7,1156.9,1146.9,-0.0016
20100205,1169.95,1146.9,1177.9,1146.9,0.0201
20100208,1172.45,1171.55,1175.95,1170.65,0.0021
20100209,1156.95,1172.95,1174.65,1156.95,-0.0132
20100210,1162,1157.3,1163,1154.8,0.0044
20100211,1153.2,1162,1163.4,1152.8,-0.0076
20100212,1152.5,1153.7,1158.6,1151.4,-0.0006
20100215,1147.3,1147.3,1147.3,1147.3,-0.0045
20100216,1147,1147.3,1157.3,1147,-0.0003
20100217,1144.5,1147,1147,1140.9,-0.0022
20100218,1145.7,1144.5,1153.4,1140.8,0.001
20100219,1152.7,1147.2,1162.2,1147.2,0.0061
20100222,1149.5,1150.5,1152.7,1144.5,-0.0028
20100223,1158.2,1149.5,1158.2,1145.8,0.0076
20100224,1156.75,1155.75,1159.55,1148.95,-0.0013
20100225,1164.2,1154.2,1169.2,1150.9,0.0064
20100226,1160,1164.2,1166,1158.35,-0.0036
20100301,1154,1158,1160.8,1154,-0.0052
20100302,1145,1154,1155,1145,-0.0078
20100303,1142.25,1149.25,1149.25,1141.75,-0.0024
20100304,1144,1142.5,1147.4,1141.8,0.0015
20100305,1140.5,1144,1145.9,1140.15,-0.0031
20100308,1132.5,1137,1137,1130.9,-0.007
20100309,1135.16,1131.11,1136.7,1129.8,0.0023
20100310,1129.57,1133.97,1136.07,1128.57,-0.0049
20100311,1132.6,1130.33,1136.3,1127,0.0027
20100312,1129.04,1131.71,1134.11,1126.54,-0.0031
20100315,1134.7,1126.9,1137,1126.8,0.005
20100316,1134.5,1133.5,1135.8,1130.4,-0.0002
20100317,1128.8,1131,1133.5,1127.8,-0.005
20100318,1134.6,1130.9,1135,1127.4,0.0051
20100319,1133.59,1134.59,1134.91,1129.8,-0.0009
20100322,1135.7,1134.1,1138.3,1134,0.0019
20100323,1136.5,1130.4,1137.5,1130.3,0.0007
20100324,1138,1134.9,1139.2,1134.7,0.0013
20100325,1142.5,1138.1,1143.9,1138,0.004
20100326,1139,1143.9,1145.51,1138.9,-0.0031
20100329,1135.5,1139.4,1142.4,1134.4,-0.0031
20100330,1131.7,1128.9,1133.1,1128.9,-0.0033
20100331,1132.8,1133,1135.8,1130.9,0.001
20100401,1126.35,1129.95,1130.95,1125.25,-0.0057
20100402,1126,1123.1,1126,1121.7,-0.0003
20100405,1123,1125.9,1128.2,1122.3,-0.0027
20100406,1124.55,1121.75,1124.91,1121.65,0.0014
20100407,1122.55,1122.55,1123.45,1120.55,-0.0018
20100408,1123.5,1121.3,1125.5,1121.3,0.0008
20100409,1117.5,1119.4,1121.4,1117.5,-0.0053
20100412,1115.55,1117.65,1117.65,1111.75,-0.0017
20100413,1123.9,1114,1125.7,1113.9,0.0075
20100414,1111.75,1123.65,1124.25,1111.1,-0.0108
20100415,1109.75,1111.15,1111.55,1107.55,-0.0018
20100416,1110.5,1108.3,1116.2,1108.3,0.0007
20100419,1118.4,1111.7,1119.1,1111.7,0.0071
20100420,1117.95,1113.95,1118.35,1113.65,-0.0004
20100421,1107.75,1112.85,1113.45,1107.15,-0.0091
20100422,1108.4,1109.1,1113,1107.1,0.0006
20100423,1108.95,1109.65,1112.05,1108.55,0.0005
20100426,1104.45,1107.65,1107.65,1103.15,-0.0041
20100427,1110.5,1105.5,1114.63,1103.3,0.0055
20100428,1119,1118.9,1123.5,1116.2,0.0077
20100429,1114.95,1116.15,1116.65,1114.05,-0.0036
20100430,1108.5,1107.4,1110.4,1107.4,-0.0058
20100503,1118.55,1109.05,1120.25,1107.95,0.0091
20100504,1115.5,1112.3,1117.4,1111.4,-0.0027
20100505,1115.5,1115.5,1115.5,1115.5,0
20100506,1141.15,1144.25,1144.25,1133.05,0.023
20100507,1155.45,1155.05,1169.55,1144.95,0.0125
20100510,1132.05,1148.25,1148.25,1127.15,-0.0203
20100511,1134.75,1131.65,1137.65,1124.55,0.0024
20100512,1135.05,1136.25,1146.35,1130.45,0.0003
20100513,1130.5,1134.5,1134.5,1127.2,-0.004
20100514,1131,1132.9,1138.7,1127.9,0.0004
